fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
138.055599999461,3,1,1,0,7,3
115.251599999283,3,1,1,0,7,3
364.586699999563,4,2,0,0,8,4
180.873300000712,2,3,0,1,9,1
193.914999999834,4,3,0,1,9,1
448.016399999688,1,3,0,1,9,1
75.9723999999551,1,4,0,0,22,2
292.543700000351,2,4,0,0,22,2
200.170199999775,4,5,1,0,7,4
315.946200000326,1,6,0,0,8,1
78.2865000001038,2,6,0,0,8,1
451.946600000156,2,7,1,1,22,2
66.0536999994292,1,8,1,0,9,4
131.953299999623,1,8,1,0,9,4
481.999900000119,4,8,1,0,9,4
104.104600000028,4,9,1,0,7,1
266.057200000432,1,9,1,0,7,1
367.803199999798,2,10,0,0,8,2
463.97320000051,4,11,1,0,9,4
180.008699999235,1,12,0,0,22,3
455.81779999975,3,12,0,0,22,3
112.044099999366,4,13,1,1,7,2
75.8491999995385,4,13,1,1,7,2
55.9841000003871,2,13,1,1,7,2
325.365900000179,2,13,1,1,7,2
131.992200000241,3,14,0,1,9,3
203.745400000116,3,14,0,1,9,3
437.968799999908,3,15,0,0,8,3
233.982499999911,1,15,0,0,8,3
79.9439000002167,2,15,0,0,8,3
134.098200000153,2,15,0,0,8,3
388.050900000053,4,15,0,0,8,3
393.940400000247,2,15,0,0,8,3
273.046299999805,2,16,1,0,22,2
303.005599999778,1,17,1,0,7,1
114.122100000714,1,18,0,0,8,3
410.863600000084,3,18,0,0,8,3
127.944100000605,3,19,1,0,9,1
534.44380000019,1,19,1,0,9,1
346.466799999689,1,20,0,0,22,1
136.041900000237,2,21,1,1,7,4
294.489899999462,2,21,1,1,7,4
418.926100000135,2,22,0,0,8,4
341.991999999664,4,22,0,0,8,4
237.870400000247,2,22,0,0,8,4
218.051100000594,4,22,0,0,8,4
140.110199999981,3,22,0,0,8,4
125.953400000071,3,23,0,1,9,2
342.176099999961,2,23,0,1,9,2
115.984099999878,2,24,1,0,22,3
433.928500000548,3,24,1,0,22,3
473.753700000088,4,25,1,0,22,4
105.99430000002,1,26,1,0,8,4
415.978199999699,4,26,1,0,8,4
80.0181999993583,1,27,1,0,7,2
71.9853999999032,3,27,1,0,7,2
264.009299999998,2,27,1,0,7,2
186.07239999983,4,27,1,0,7,2
50.0239000002694,4,27,1,0,7,2
50.0134000003527,4,27,1,0,7,2
71.9859000000724,4,28,0,0,9,1
437.483599999723,1,28,0,0,9,1
195.968399999401,3,29,1,1,8,2
475.929999999607,2,29,1,1,8,2
537.924100000055,2,30,0,0,7,3
251.621600000362,2,30,0,0,7,3
193.973000000369,4,31,0,0,22,2
322.00770000054,2,31,0,0,22,2
191.929399999935,2,32,0,1,9,3
370.009799999934,3,32,0,1,9,3
87.9735999997138,2,33,1,0,22,4
154.158499999539,3,33,1,0,22,4
171.949399999903,3,33,1,0,22,4
410.687900000084,4,33,1,0,22,4
290.787599999931,1,34,0,1,7,1
416.603399999985,3,35,1,1,8,3
121.964899999512,2,36,0,0,9,1
252.010899999732,3,36,0,0,9,1
292.484799999329,1,36,0,0,9,1
418.772300000455,4,37,0,0,22,4
396.271100000376,1,38,1,0,7,1
135.947300000225,3,39,1,0,9,2
300.069400000211,2,39,1,0,9,2
219.941600000311,3,39,1,0,9,2
269.977500000095,1,39,1,0,9,2
300.183199999992,4,40,0,0,8,4
212.956200000008,3,41,1,0,7,3
146.040200000243,1,42,0,1,22,3
144.036100000449,3,42,0,1,22,3
73.9042999994126,2,42,0,1,22,3
227.979600000253,3,42,0,1,22,3
135.977400000229,2,43,0,0,8,2
332.08089999971,4,44,1,0,9,4
81.3191999995979,2,44,1,0,9,4
135.9309999998,4,45,1,1,8,1
95.9727999997995,3,45,1,1,8,1
297.446800000216,1,45,1,1,8,1
319.412100000591,4,46,0,0,7,4
258.067199999459,3,47,0,0,22,2
351.360200000272,2,47,0,0,22,2
507.427999999891,1,48,1,0,9,1
148.046299999805,3,49,1,0,8,2
124.015899999904,1,49,1,0,8,2
548.013399999945,2,49,1,0,8,2
126.932099999976,2,49,1,0,8,2
235.910700000204,1,50,1,0,7,2
459.242300000369,2,50,1,0,7,2
150.071699999899,2,51,1,0,9,3
80.0232999999935,1,51,1,0,9,3
406.640200000766,3,51,1,0,9,3
173.999100000401,1,52,1,1,22,4
416.014899999936,4,52,1,1,22,4
295.944899999995,3,53,0,0,8,3
489.939899999627,1,54,0,0,7,1
105.947200000628,4,55,0,0,9,3
296.110500000395,4,55,0,0,9,3
104.041100000359,3,55,0,0,9,3
138.033199999882,2,55,0,0,9,3
281.989499999327,1,55,0,0,9,3
494.029899999987,4,55,0,0,9,3
212.019300000065,3,55,0,0,9,3
123.966399999517,2,55,0,0,9,3
152.159900000697,3,55,0,0,9,3
62.0176000002175,1,56,0,1,22,3
326.049899999816,3,56,0,1,22,3
174.05079999935,4,57,0,0,7,3
131.96330000028,4,57,0,0,7,3
112.090100000387,1,57,0,0,7,3
259.95150000017,1,57,0,0,7,3
202.006800000163,4,57,0,0,7,3
602.018800000224,3,57,0,0,7,3
182.012100000065,2,58,0,0,9,1
375.967500000115,1,58,0,0,9,1
189.982700000655,3,59,1,0,8,3
165.948799999569,2,60,1,1,22,1
380.016999999498,1,60,1,1,22,1
