fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
436.039700000038,2,1,0,0,12,2
192.969399999129,4,2,0,0,10,4
304.011099999116,1,2,0,0,10,4
242.007900000317,2,2,0,0,10,4
312.070899999526,1,2,0,0,10,4
432.050999999774,3,2,0,0,10,4
112.552399999913,4,2,0,0,10,4
122.066699999777,3,3,0,0,3,3
232.482100000198,3,3,0,0,3,3
153.940199999852,3,4,0,0,1,4
160.933000001023,4,4,0,0,1,4
217.086300001029,3,5,0,0,10,3
283.986700000241,3,6,0,0,1,4
361.987599999338,2,6,0,0,1,4
222.299299999577,4,6,0,0,1,4
256.467100000009,1,7,0,0,12,1
193.952600000557,2,9,0,0,3,2
224.056799999744,2,10,0,0,10,2
122.028699999646,3,11,0,0,1,2
365.350899999612,2,11,0,0,1,2
156.027700000777,4,12,0,0,12,1
97.30750000017,2,12,0,0,12,1
157.980899999529,3,13,0,0,12,4
95.9101999997074,1,13,0,0,12,4
149.994100000185,3,14,0,0,10,2
400.958000000173,2,14,0,0,10,2
417.186200000287,3,15,0,0,3,3
151.967200001309,2,16,0,0,1,1
429.316199999448,1,16,0,0,1,1
510.97160000063,1,17,0,0,3,1
380.04010000077,1,18,0,0,12,1
269.985700000689,2,19,0,0,10,2
128.01170000057,3,20,0,0,1,1
89.9857999993401,4,20,0,0,1,1
235.914799999591,1,20,0,0,1,1
77.960599999642,4,21,0,0,3,2
216.419700000188,2,21,0,0,3,2
244.011599999794,3,22,0,0,10,3
116.02909999965,1,24,0,0,12,2
140.04869999917,3,24,0,0,12,2
226.029600000402,2,24,0,0,12,2
52.1857000003365,4,24,0,0,12,2
