fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
206.086199999845,2,1,1,0,3,2
174.08850000038,3,2,0,0,15,3
61.5226999998413,3,2,0,0,15,3
456.003599999804,2,3,1,0,14,2
203.961100000015,2,4,0,0,20,2
142.041000000063,2,5,0,1,3,1
369.247199999791,1,5,0,1,3,1
262.012099999993,1,6,0,0,14,2
104.048700000021,4,6,0,0,14,2
241.984399999637,4,6,0,0,14,2
185.965699999997,4,6,0,0,14,2
136.026399999992,1,7,1,0,20,2
63.9637999997831,2,7,1,0,20,2
184.019199999966,3,7,1,0,20,2
546.820400000342,2,7,1,0,20,2
368.08370000017,1,8,1,1,15,1
155.979900000148,4,9,1,0,15,4
188.701199999741,4,9,1,0,15,4
95.9985999998025,2,10,0,1,14,4
116.006500000367,2,11,0,0,3,3
169.99050000004,4,11,0,0,3,3
310.269999999946,4,12,0,0,20,4
61.9464000001244,2,13,1,1,3,2
249.46669999963,2,14,1,0,14,2
178.131900000153,2,14,1,0,14,2
249.543800000083,4,16,0,0,15,4
51.9650000001093,2,18,1,0,14,2
240.074100000129,2,18,1,0,14,2
144.042400000217,3,19,1,0,3,2
139.976200000092,2,19,1,0,3,2
147.939400000269,1,20,1,0,20,3
439.951099999689,3,20,1,0,20,3
220.020900000236,2,21,0,1,14,1
306.041700000151,1,21,0,1,14,1
146.038899999894,3,22,1,1,3,1
74.0083999999115,2,22,1,1,3,1
128.000799999882,2,22,1,1,3,1
303.992799999833,4,23,0,0,15,2
267.979100000048,1,24,0,0,20,4
195.994700000028,2,24,0,0,20,4
177.993499999957,4,24,0,0,20,4
188.034600000265,3,24,0,0,20,4
302.006299999903,2,24,0,0,20,4
196.675600000162,1,25,0,1,3,1
168.024799999785,3,27,1,1,20,3
92.1262000001661,3,31,1,0,3,2
424.022899999727,2,33,0,0,3,2
117.938500000037,2,35,0,0,14,1
456.046199999946,3,36,1,1,15,3
405.489400000079,3,37,1,0,15,3
211.464800000158,1,38,0,0,3,4
69.9639999997999,4,39,1,0,20,4
107.981399999971,4,39,1,0,20,4
52.0315000003393,4,39,1,0,20,4
328.019799999765,2,39,1,0,20,4
127.982999999858,3,39,1,0,20,4
131.961000000047,3,39,1,0,20,4
372.918900000059,2,40,0,1,14,2
64.9255999996967,1,41,0,0,15,1
150.008699999944,4,42,0,0,3,1
112.032099999851,3,42,0,0,3,1
247.967199999948,1,43,1,0,14,1
247.978999999759,4,45,1,1,3,1
118.059299999913,1,45,1,1,3,1
234.025000000656,3,46,0,1,14,3
186.234100000547,4,46,0,1,14,3
214.025200000833,1,50,0,0,20,3
60.0269999995362,4,50,0,0,20,3
141.755300000113,4,50,0,0,20,3
166.017099999408,4,52,1,0,15,2
235.950100000082,1,56,0,0,15,3
169.984999999542,3,56,0,0,15,3
63.9618000004702,2,58,1,0,3,2
122.020199999497,2,59,0,1,20,1
400.666999999885,1,59,0,1,20,1
133.937099999457,1,60,1,1,14,2
143.975500000124,3,60,1,1,14,2
484.571899999537,2,60,1,1,14,2
