fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
186.116699999729,4,1,0,1,3,2
75.976300000093,3,1,0,1,3,2
87.9472000001442,2,1,0,1,3,2
164.045799999712,3,1,0,1,3,2
212.018300000182,2,1,0,1,3,2
223.971100000199,1,1,0,1,3,2
50.6814000000304,2,1,0,1,3,2
125.981599999704,4,2,1,1,14,2
146.022599999924,1,2,1,1,14,2
423.979900000177,2,2,1,1,14,2
419.656899999609,3,3,0,0,15,3
212.02970000013,1,4,1,0,20,1
215.962000000218,1,4,1,0,20,1
179.069400000117,1,5,0,0,3,1
129.932499999995,2,6,1,0,14,2
166.946800000005,2,6,1,0,14,2
254.05099999989,1,7,1,0,15,1
351.448000000346,3,8,1,1,20,3
65.9593000000314,3,9,0,0,3,3
127.987499999563,4,10,0,1,15,1
308.766300000116,1,10,0,1,15,1
145.988700000089,3,12,0,0,14,3
184.052600000086,4,13,0,0,15,3
239.956299999903,3,13,0,0,15,3
98.1822999997348,3,13,0,0,15,3
184.074199999941,4,14,1,1,3,1
110.164299999724,1,14,1,1,3,1
286.00299999971,1,15,0,0,14,1
199.955200000204,4,16,1,0,20,4
201.992700000119,3,18,0,0,3,3
75.9684999998171,3,19,1,0,15,2
185.9986999998,2,19,1,0,15,2
268.109400000412,3,20,1,0,20,3
287.181000000146,3,21,0,1,3,3
242.065500000081,3,22,1,0,15,3
215.991300000042,1,22,1,0,15,3
385.257599999932,2,22,1,0,15,3
193.972300000041,4,23,1,0,14,2
476.795199999742,2,23,1,0,14,2
210.031699999945,1,24,1,1,20,3
450.022499999704,3,24,1,1,20,3
306.640100000095,1,25,1,0,14,1
180.48779999981,3,26,0,0,15,3
152.006299999812,2,27,0,0,3,4
222.525800000312,4,27,0,0,3,4
141.963500000202,1,28,0,0,20,4
151.952899999742,2,28,0,0,20,4
148.044499999742,2,29,1,1,14,3
450.19960000036,3,29,1,1,14,3
182.052799999838,2,30,0,0,15,4
172.051300000021,4,30,0,0,15,4
168.007000000216,2,30,0,0,15,4
168.034799999987,3,30,0,0,15,4
162.056399999983,4,30,0,0,15,4
269.971299999725,1,30,0,0,15,4
318.013699999938,4,30,0,0,15,4
60.3648999999677,4,31,1,0,3,1
75.8759000000282,1,32,0,0,20,1
75.9806000000935,1,33,1,0,3,1
58.0753999997796,1,33,1,0,3,1
407.583400000021,4,34,0,0,14,4
61.9470999999976,1,35,0,1,15,3
515.435199999956,3,35,0,1,15,3
418.034499999976,2,36,1,0,20,2
236.034799999743,2,37,0,0,3,2
171.999799999867,2,38,0,0,20,2
75.9957999998733,2,38,0,0,20,2
71.5606999997362,3,38,0,0,20,2
220.023400000173,2,39,1,0,14,1
206.942999999683,1,39,1,0,14,1
146.003099999689,1,40,1,1,15,2
308.85330000001,2,40,1,1,15,2
484.76729999993,3,41,0,1,14,3
276.053500000216,3,44,0,0,20,4
382.038300000204,4,44,0,0,20,4
151.955799999996,1,45,1,1,3,3
246.137700000418,3,45,1,1,3,3
121.999500000129,3,46,1,0,14,3
229.967699999634,3,46,1,0,14,3
55.877799999962,3,46,1,0,14,3
132.031900000129,1,47,0,0,20,2
322.247999999945,2,47,0,0,20,2
147.945600000185,2,48,1,0,15,3
320.00220000009,3,48,1,0,15,3
93.992199999775,3,49,0,1,14,3
361.545299999761,2,50,1,0,3,2
150.008099999923,1,51,0,0,15,4
52.100800000062,3,51,0,0,15,4
102.054399999815,4,51,0,0,15,4
78.0358000001797,4,51,0,0,15,4
57.9647999998087,4,51,0,0,15,4
402.03960000008,4,53,1,1,3,4
212.082199999713,2,54,0,1,15,2
242.038800000046,4,54,0,1,15,2
212.049400000069,3,54,0,1,15,2
99.9873000000662,2,54,0,1,15,2
232.050800000252,2,54,0,1,15,2
144.047999999657,2,55,1,0,14,1
599.005300000044,1,55,1,0,14,1
416.05329999993,2,56,0,0,20,2
322.7267999996,3,57,0,0,3,3
142.003999999815,2,58,0,0,20,3
261.961900000188,3,58,0,0,20,3
398.001300000033,1,58,0,0,20,3
185.950399999911,2,59,1,0,14,3
184.015599999839,3,59,1,0,14,3
183.998800000154,1,59,1,0,14,3
280.021799999759,4,59,1,0,14,3
190.453600000183,4,60,1,0,15,4
