fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
119.980800000121,2,1,1,1,15,3
329.968300000473,3,1,1,1,15,3
391.98529999976,4,2,1,0,3,4
156.029100000524,2,3,1,0,20,3
263.611099999252,3,3,1,0,20,3
195.956399999886,1,4,0,0,14,1
347.747399999207,2,4,0,0,14,1
219.453199999407,3,5,0,1,15,3
67.9651999998896,4,6,1,1,3,4
143.39579999978,4,6,1,1,3,4
415.017000000262,2,8,0,0,20,2
55.9473999992406,2,9,1,0,15,3
286.01339999932,4,9,1,0,15,3
262.013099999422,4,10,1,0,3,4
104.832899999565,2,11,1,0,14,1
55.9773999993922,2,13,1,1,3,3
111.962900000435,3,13,1,1,3,3
80.0300000000789,3,13,1,1,3,3
62.0148999996673,3,13,1,1,3,3
228.022899999814,4,14,0,0,15,4
318.053300000429,4,14,0,0,15,4
310.408900000766,4,15,0,0,20,4
93.9732999995613,1,16,0,0,14,1
530.109399999674,1,16,0,0,14,1
130.008699999962,2,17,0,1,3,4
90.0119999996605,4,18,1,0,20,4
65.9759999998641,3,18,1,0,20,4
213.904499999444,4,18,1,0,20,4
162.065800000164,4,19,1,0,14,1
438.048699999854,1,19,1,0,14,1
401.783199999954,4,20,1,0,15,4
194.883199999822,1,21,1,0,3,4
68.0700000002616,4,21,1,0,3,4
160.00989999975,2,22,1,0,14,2
138.039700000263,2,22,1,0,14,2
156.008900000415,3,22,1,0,14,2
50.0214000003325,2,23,0,0,20,2
273.387999999613,2,23,0,0,20,2
194.049800000357,1,24,0,0,15,4
174.049600000217,2,24,0,0,15,4
129.224100000101,3,24,0,0,15,4
93.9680000001317,2,25,0,1,15,3
407.124700000168,2,25,0,1,15,3
104.020100000525,4,26,1,0,14,2
199.973900000259,3,26,1,0,14,2
373.274799999308,2,26,1,0,14,2
90.0378999995155,2,27,0,0,3,2
194.085500000256,2,27,0,0,3,2
53.9831000005506,1,28,1,1,20,3
206.800999999359,3,28,1,1,20,3
396.044699999948,1,29,1,0,14,1
53.9074999996956,1,30,0,1,15,4
144.057800000155,3,30,0,1,15,4
176.484199999322,4,30,0,1,15,4
206.437099999675,2,31,0,0,3,2
241.998099999364,2,32,1,0,20,2
170.275200000106,2,32,1,0,20,2
363.887800000157,3,33,0,0,3,3
252.137200000107,4,34,1,0,20,4
138.025399999606,1,35,0,0,15,2
190.214299999752,2,35,0,0,15,2
91.9781000002331,3,36,1,1,14,4
71.947899999941,3,36,1,1,14,4
407.831999999871,4,36,1,1,14,4
90.0295999999798,1,37,1,0,3,3
50.0555999997232,3,37,1,0,3,3
65.9421000000293,3,37,1,0,3,3
315.894900000785,3,39,1,1,15,3
89.9280000003273,3,40,0,1,20,3
81.9822999992539,1,41,0,0,14,4
250.022500000341,4,41,0,0,14,4
97.2063999997772,4,41,0,0,14,4
156.014099999993,4,42,0,0,15,3
181.93219999921,3,42,0,0,15,3
477.240100000017,1,43,0,0,3,1
144.048599999223,3,44,1,0,20,3
106.078599999819,3,45,0,0,3,3
54.9784000004365,3,45,0,0,3,3
190.270699999928,2,46,1,1,20,4
134.007399999973,1,46,1,1,20,4
56.0540000005858,2,46,1,1,20,4
184.356300000218,4,47,0,0,14,2
420.565100000204,3,48,1,0,15,3
78.0185999992682,2,49,0,0,14,4
115.966100000151,4,49,0,0,14,4
370.023899999978,4,49,0,0,14,4
104.024500000378,4,49,0,0,14,4
142.01199999934,2,50,0,1,3,1
462.349700000232,1,50,0,1,3,1
360.026199999993,3,52,1,0,20,3
139.979699999458,2,53,1,0,3,2
283.992399999988,2,53,1,0,3,2
83.9999999998327,1,54,0,0,20,4
53.9735999991535,4,54,0,0,20,4
177.975600000536,4,54,0,0,20,4
373.942399999578,2,55,1,0,14,2
60.011300000042,3,56,1,0,15,3
86.0460000003513,3,56,1,0,15,3
57.9878999997163,3,56,1,0,15,3
67.9737000000387,2,58,0,0,15,2
56.0738000003767,2,58,0,0,15,2
59.994999999617,2,58,0,0,15,2
147.939299999962,2,59,0,0,3,4
70.0028999999631,2,59,0,0,3,4
94.0528999999515,3,59,0,0,3,4
226.895700000568,4,59,0,0,3,4
142.031599999427,3,60,1,1,20,1
50.0068000001193,1,60,1,1,20,1
65.9999999998035,1,60,1,1,20,1
