fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
315.992599999845,2,1,1,0,2,2
205.939599999965,1,2,1,0,7,4
351.694999999836,4,2,1,0,7,4
329.933499999697,3,3,0,0,15,3
113.984200000232,1,4,1,0,6,2
306.013400000211,2,4,1,0,6,2
159.952299999986,2,5,0,0,7,4
287.86910000008,4,5,0,0,7,4
337.995800000044,1,6,1,1,2,1
157.831800000167,3,7,0,0,15,4
459.803699999611,1,7,0,0,15,4
187.974099999792,2,8,0,1,6,3
143.973899999764,3,8,0,1,6,3
78.6595999998099,4,8,0,1,6,3
126.005999999961,3,9,1,0,7,2
399.941600000147,2,9,1,0,7,2
145.976499999961,1,10,0,0,15,3
470.220400000017,3,10,0,0,15,3
323.948199999904,2,11,1,1,6,2
67.9873999997653,4,11,1,1,6,2
131.994699999723,4,12,0,0,2,1
125.690700000177,3,12,0,0,2,1
367.356799999925,1,12,0,0,2,1
223.923300000024,2,13,1,0,7,3
407.959799999844,3,13,1,0,7,3
174.084899999798,2,14,0,0,15,2
114.619700000276,1,14,0,0,15,2
473.996700000043,3,15,1,0,6,3
310.140300000057,1,16,0,1,2,1
226.082900000165,3,17,1,0,2,3
334.43539999962,2,18,1,0,15,2
144.514000000072,2,19,0,1,7,2
393.482500000118,2,20,0,0,6,2
377.978699999858,3,22,1,1,2,3
123.993100000007,2,23,1,0,15,4
380.86659999999,4,23,1,0,15,4
452.030800000102,3,24,0,0,6,3
144.111099999918,4,25,1,1,15,1
410.051900000326,1,25,1,1,15,1
259.89410000011,2,26,0,0,7,2
265.992000000097,3,26,0,0,7,2
826.009399999748,3,26,0,0,7,2
384.036099999776,1,26,0,0,7,2
274.051400000189,3,26,0,0,7,2
180.013900000176,2,26,0,0,7,2
163.903699999992,3,27,0,0,2,4
133.95920000039,2,27,0,0,2,4
329.758499999571,4,27,0,0,2,4
136.052400000153,1,27,0,0,2,4
377.093999999943,4,27,0,0,2,4
226.094199999807,2,28,1,0,6,1
336.728799999946,1,28,1,0,6,1
286.137500000223,3,29,0,0,15,3
111.922299999605,2,30,1,0,7,1
229.980000000069,1,30,1,0,7,1
180.274299999837,1,30,1,0,7,1
116.008800000145,1,31,0,1,2,2
88.2157999999436,2,31,0,1,2,2
251.68020000001,2,32,1,0,6,3
220.005799999853,4,32,1,0,6,3
334.019200000057,2,32,1,0,6,3
229.789099999834,3,32,1,0,6,3
193.834100000004,1,33,1,1,7,1
193.978400000105,2,34,0,1,6,1
247.319700000389,1,34,0,1,6,1
172.054099999968,3,35,1,0,2,1
133.992300000045,2,35,1,0,2,1
195.970900000248,4,35,1,0,2,1
152.078999999958,1,35,1,0,2,1
251.187399999708,1,35,1,0,2,1
153.861100000086,1,36,0,0,15,4
109.218400000373,3,36,0,0,15,4
363.292900000033,4,37,0,0,7,2
113.07829999987,2,37,0,0,7,2
416.001000000051,4,38,1,0,6,4
203.979299999901,4,39,0,0,2,4
137.953299999936,2,40,1,0,15,4
52.0738999998684,4,40,1,0,15,4
218.680999999833,1,41,1,1,15,1
180.08430000009,4,42,1,0,7,3
474.451200000203,3,42,1,0,7,3
270.071200000075,1,43,0,0,6,4
60.0687000001017,2,43,0,0,6,4
286.277900000186,4,43,0,0,6,4
173.986499999955,2,44,0,0,2,1
123.932299999979,1,44,0,0,2,1
118.051299999934,3,45,1,0,2,3
124.088000000029,3,45,1,0,2,3
105.928699999822,3,46,1,0,7,4
537.827800000287,4,46,1,0,7,4
167.989200000193,1,47,0,0,15,3
106.043499999942,4,47,0,0,15,3
113.801700000295,2,47,0,0,15,3
855.870500000037,4,48,0,1,6,4
589.594200000192,4,49,1,0,7,4
279.946900000141,2,50,0,0,15,4
387.995500000216,2,51,0,1,2,2
547.986000000037,4,52,0,0,6,4
401.261599999998,3,53,0,0,7,3
200.045200000204,2,54,1,1,15,3
414.014599999973,3,54,1,1,15,3
203.141100000266,2,55,1,0,6,2
451.33850000002,1,56,1,0,2,1
260.06469999993,3,57,0,1,7,3
192.743000000064,3,57,0,1,7,3
89.997399999902,4,58,1,0,2,2
162.046100000225,2,58,1,0,2,2
77.9665999998542,1,58,1,0,2,2
271.931299999778,1,58,1,0,2,2
290.344999999888,2,58,1,0,2,2
183.979299999919,1,59,0,0,6,4
416.357599999628,4,59,0,0,6,4
61.9386999997005,4,60,1,0,15,4
520.078200000171,4,60,1,0,15,4
434.07279999974,3,60,1,0,15,4
213.84850000004,2,60,1,0,15,4
367.886399999861,1,60,1,0,15,4
