sub_num,run_num,file_name,trial_num,rt,response,t_direction,accuracy,target_position_1,target_position_2,target_position_3,target_position_4,target_location_type,target_number,trialTypeValid0Invalid1,trialTypeExtraTarget1NoExtraTarget0
90,5,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7214338.jpg,15,1135,/?,R,1,1334,548,1439.6,653.6,3,14,0,0
90,5,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7060815.jpg,16,745,/?,R,1,786,564,891.6,669.6,3,15,1,0
90,5,Stimuli\scenes\mainScenes\073_L_filler_absent_coffeemug.jpg,17,1075,/?,R,1,1350,806,1455.6,911.6,2,3,0,0
90,5,Stimuli\scenes\mainScenes\pexels-keegan-checks-10117731.jpg,18,880,/?,R,1,1154,932,1259.6,1037.6,2,20,0,0
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027852.jpg,19,926,/?,R,1,1180,380,1285.6,485.6,1,15,0,1
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027760.jpg,20,937,/?,R,1,562,838,667.6,943.6,3,14,0,1
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-4713243.jpg,21,780,/?,R,1,1158,608,1263.6,713.6,1,15,0,0
90,5,Stimuli\scenes\mainScenes\pexels-get-lost-mike-9993440.jpg,22,554,z,L,1,860,678,965.6,783.6,2,3,0,0
90,5,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6489116.jpg,23,2195,z,L,1,430,522,535.6,627.6,3,14,0,1
90,5,Stimuli\scenes\mainScenes\pexels-get-lost-mike-8561916.jpg,24,1915,/?,R,1,1666,914,1771.6,1019.6,2,20,0,0
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-5502217.jpg,25,1342,z,L,1,218,470,323.6,575.6,1,3,1,0
90,5,Stimuli\scenes\mainScenes\pexels-pixabay-534151.jpg,26,1138,z,L,1,142,204,247.6,309.6,1,15,0,1
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-5008407.jpg,27,3068,/?,R,1,1574,770,1679.6,875.6,3,14,0,1
90,5,Stimuli\scenes\mainScenes\pexels-jean-van-der-meulen-1599791.jpg,28,720,/?,R,1,1128,738,1233.6,843.6,3,20,1,1
90,5,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6980568.jpg,29,715,z,L,1,1012,942,1117.6,1047.6,2,3,0,1
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-5353944.jpg,30,1559,/?,R,1,1644,132,1749.6,237.6,1,15,0,0
90,5,Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-8363713.jpg,31,1040,z,L,1,678,920,783.6,1025.6,2,20,0,0
90,5,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7031868.jpg,32,1342,/?,R,1,108,660,213.6,765.6,3,14,0,0
90,5,Stimuli\scenes\mainScenes\AdobeStock_196997973.jpeg,33,1433,z,L,1,1506,552,1611.6,657.6,3,15,1,1
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-4119833.jpg,34,776,z,L,1,732,540,837.6,645.6,3,3,1,0
90,5,Stimuli\scenes\mainScenes\pexels-alexander-zvir-4252510.jpg,35,730,z,R,0,1540,508,1645.6,613.6,3,14,0,1
90,5,Stimuli\scenes\mainScenes\pexels-saviesa-home-2089698.jpg,36,1028,z,L,1,476,820,581.6,925.6,2,20,0,1
90,5,Stimuli\scenes\mainScenes\080_L_filler_absent_plant.jpg,37,1341,z,L,1,756,212,861.6,317.6,1,15,0,1
90,5,Stimuli\scenes\mainScenes\pexels-skitterphoto-349749.jpg,38,512,z,L,1,698,848,803.6,953.6,2,3,0,1
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-7601172.jpg,39,788,z,L,1,336,728,441.6,833.6,3,14,0,0
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-5008398.jpg,40,733,z,L,1,900,882,1005.6,987.6,2,20,0,0
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-4469153.jpg,41,1223,z,L,1,1250,904,1355.6,1009.6,2,14,1,0
90,5,Stimuli\scenes\mainScenes\pexels-level-media-3016430.jpg,42,1934,/?,L,0,308,566,413.6,671.6,3,15,1,1
90,5,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061668.jpg,43,625,z,L,1,500,758,605.6,863.6,2,3,0,1
90,5,Stimuli\scenes\mainScenes\pexels-sharath-g-4722305.jpg,44,665,z,L,1,422,960,527.6,1065.6,2,20,0,0
90,5,Stimuli\scenes\mainScenes\AdobeStock_216902241.jpeg,45,566,/?,R,1,584,832,689.6,937.6,2,3,0,1
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-6835079.jpg,46,1720,z,L,1,508,344,613.6,449.6,1,20,1,1
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-6835139.jpg,47,822,z,L,1,950,260,1055.6,365.6,1,15,0,0
90,5,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061393.jpg,48,676,/?,R,1,1602,844,1707.6,949.6,3,14,0,1
90,5,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17181942.jpg,49,561,/?,R,1,576,920,681.6,1025.6,2,3,0,1
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-10827337.jpg,50,683,/?,R,1,648,914,753.6,1019.6,2,20,0,0
90,5,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7005450.jpg,51,831,/?,R,1,1210,150,1315.6,255.6,1,15,0,0
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-3773573.jpg,52,1302,z,L,1,932,388,1037.6,493.6,1,14,1,0
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027784.jpg,53,1026,/?,R,1,1466,458,1571.6,563.6,1,15,0,0
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-8583875.jpg,54,2872,/?,R,1,1644,876,1749.6,981.6,2,3,0,1
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-15409439.jpg,55,1302,/?,L,0,1042,496,1147.6,601.6,3,14,0,1
90,5,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312077.jpg,56,1722,/?,L,0,488,900,593.6,1005.6,2,20,0,0
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-5900806.jpg,57,1733,z,R,0,406,310,511.6,415.6,1,3,1,0
90,5,Stimuli\scenes\mainScenes\022_L_filler_absent_lamp.jpg,58,1312,/?,R,1,164,876,269.6,981.6,2,14,1,1
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-15062099.jpg,59,875,/?,R,1,1444,918,1549.6,1023.6,2,20,0,0
90,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-8583892.jpg,60,946,/?,R,1,198,236,303.6,341.6,1,15,0,1
