sub_num,run_num,file_name,trial_num,rt,response,t_direction,accuracy,target_position_1,target_position_2,target_position_3,target_position_4,target_location_type,target_number,trialTypeValid0Invalid1,trialTypeExtraTarget1NoExtraTarget0
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-7028072.jpg,15,804,z,L,1,950,842,1055.6,947.6,2,6,0,1
4,2,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6489116.jpg,16,852,/?,R,1,214,912,319.6,1017.6,2,2,1,0
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027784.jpg,17,611,z,L,1,254,730,359.6,835.6,3,2,0,1
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-15062099.jpg,18,551,/?,R,1,1092,414,1197.6,519.6,1,15,0,1
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-3773573.jpg,19,553,z,L,1,932,388,1037.6,493.6,1,7,1,0
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-10827398.jpg,20,613,/?,R,1,616,812,721.6,917.6,2,6,0,0
4,2,Stimuli\scenes\mainScenes\AdobeStock_479119675.jpeg,21,10743,z,L,1,606,898,711.6,1003.6,2,7,0,0
4,2,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7587482.jpg,22,915,z,L,1,1240,916,1345.6,1021.6,2,2,1,1
4,2,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7031868.jpg,23,1170,/?,R,1,1094,70,1199.6,175.6,1,15,0,1
4,2,Stimuli\scenes\mainScenes\AdobeStock_216902241.jpeg,24,759,/?,R,1,584,832,689.6,937.6,2,6,0,0
4,2,Stimuli\scenes\mainScenes\pexels-alex-qian-2343467.jpg,25,863,z,L,1,236,870,341.6,975.6,3,15,1,1
4,2,Stimuli\scenes\mainScenes\pexels-mark-mccammon-2724749.jpg,26,4914,z,L,1,1382,918,1487.6,1023.6,2,7,0,0
4,2,Stimuli\scenes\mainScenes\pexels-skitterphoto-349749.jpg,27,1894,z,L,1,1198,436,1303.6,541.6,3,2,0,0
4,2,Stimuli\scenes\mainScenes\pexels-pixabay-534151.jpg,28,1026,/?,R,1,1278,696,1383.6,801.6,2,6,0,1
4,2,Stimuli\scenes\mainScenes\AdobeStock_216902237.jpeg,29,849,/?,R,1,1254,226,1359.6,331.6,1,15,0,0
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-4713242.jpg,30,934,/?,R,1,282,884,387.6,989.6,2,7,0,1
4,2,Stimuli\scenes\mainScenes\pexels-terry-magallanes-3623785.jpg,31,1312,z,L,1,1070,902,1175.6,1007.6,2,2,1,0
4,2,Stimuli\scenes\mainScenes\pexels-jean-van-der-meulen-1599791.jpg,32,1547,z,R,0,850,922,955.6,1027.6,2,6,0,1
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-4682110.jpg,33,810,/?,R,1,1160,688,1265.6,793.6,3,7,1,1
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-5502217.jpg,34,1571,/?,R,1,1566,180,1671.6,285.6,1,6,1,0
4,2,Stimuli\scenes\mainScenes\AdobeStock_41005076.jpeg,35,1350,z,L,1,1530,528,1635.6,633.6,3,2,0,1
4,2,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061668.jpg,36,927,z,L,1,1286,204,1391.6,309.6,1,15,0,0
4,2,Stimuli\scenes\mainScenes\pexels-ryan-donnelly-100575.jpg,37,818,z,L,1,198,882,303.6,987.6,2,7,0,0
4,2,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-8082201.jpg,38,993,/?,R,1,34,900,139.6,1005.6,2,6,0,1
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-4469153.jpg,39,835,z,L,1,232,680,337.6,785.6,3,2,0,0
4,2,Stimuli\scenes\mainScenes\AdobeStock_461935168.jpeg,40,779,z,L,1,976,126,1081.6,231.6,1,15,0,1
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027786.jpg,41,651,/?,R,1,894,568,999.6,673.6,3,15,1,1
4,2,Stimuli\scenes\mainScenes\pexels-jean-van-der-meulen-3753437.jpg,42,1143,/?,R,1,1290,690,1395.6,795.6,2,7,0,1
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-4839334.jpg,43,1730,z,L,1,106,618,211.6,723.6,2,6,0,0
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-4258272.jpg,44,1085,z,L,1,794,910,899.6,1015.6,3,2,0,0
4,2,Stimuli\scenes\mainScenes\pexels-get-lost-mike-10450051.jpg,45,651,/?,R,1,664,546,769.6,651.6,3,2,0,1
4,2,Stimuli\scenes\mainScenes\AdobeStock_27579147.jpeg,46,1415,/?,R,1,1454,832,1559.6,937.6,2,7,0,1
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-15409439.jpg,47,1186,z,L,1,1566,192,1671.6,297.6,1,15,0,0
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-4469155.jpg,48,1245,/?,R,1,806,396,911.6,501.6,1,6,1,0
4,2,Stimuli\scenes\mainScenes\pexels-get-lost-mike-8561916.jpg,49,1228,/?,R,1,1666,914,1771.6,1019.6,2,7,0,1
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-5008398.jpg,50,1044,z,R,0,138,84,243.6,189.6,1,15,0,0
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-8583892.jpg,51,887,/?,R,1,878,892,983.6,997.6,2,2,1,0
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-15062094.jpg,52,996,z,L,1,340,892,445.6,997.6,2,6,0,0
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-3990599.jpg,53,613,z,L,1,680,516,785.6,621.6,2,7,0,0
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-4119833.jpg,54,1013,/?,R,1,1426,910,1531.6,1015.6,3,15,1,1
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-3958964.jpg,55,1036,z,L,1,182,880,287.6,985.6,2,6,0,1
4,2,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6969864.jpg,56,878,z,L,1,1156,476,1261.6,581.6,3,2,0,1
4,2,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312078.jpg,57,1148,z,L,1,1758,598,1863.6,703.6,3,7,1,0
4,2,Stimuli\scenes\mainScenes\080_L_filler_absent_plant.jpg,58,1680,/?,R,1,158,514,263.6,619.6,3,2,0,1
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-7601172.jpg,59,1119,/?,R,1,1612,834,1717.6,939.6,2,6,0,0
4,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-5008407.jpg,60,2570,z,R,0,774,192,879.6,297.6,1,15,0,1
