sub_num,run_num,file_name,trial_num,rt,response,t_direction,accuracy,target_position_1,target_position_2,target_position_3,target_position_4,target_location_type,target_number,trialTypeValid0Invalid1,trialTypeExtraTarget1NoExtraTarget0
3,2,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7587482.jpg,41,1116,/?,R,1,1306,536,1411.6,641.6,3,9,0,1
3,2,Stimuli\scenes\mainScenes\pexels-alexander-zvir-4252510.jpg,42,1391,z,L,1,1230,912,1335.6,1017.6,2,21,0,1
3,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-5008407.jpg,43,993,/?,R,1,474,946,579.6,1051.6,2,15,0,0
3,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027786.jpg,44,994,/?,R,1,656,468,761.6,573.6,1,1,0,1
3,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-8031902.jpg,45,640,/?,R,1,982,530,1087.6,635.6,3,21,1,1
3,2,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956124.jpg,46,1670,/?,R,1,1148,914,1253.6,1019.6,2,15,0,0
3,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-10827337.jpg,47,981,/?,R,1,1390,64,1495.6,169.6,1,9,1,0
3,2,Stimuli\scenes\mainScenes\pexels-saviesa-home-2089698.jpg,48,888,z,L,1,712,328,817.6,433.6,1,1,0,0
3,2,Stimuli\scenes\mainScenes\036_L_filler_absent_bowl.jpg,49,1261,/?,R,1,1396,536,1501.6,641.6,3,9,0,1
3,2,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-8082201.jpg,50,1091,z,L,1,34,900,139.6,1005.6,2,21,0,0
3,2,Stimuli\scenes\mainScenes\AdobeStock_216902241.jpeg,51,1600,/?,R,1,1414,352,1519.6,457.6,3,15,1,1
3,2,Stimuli\scenes\mainScenes\022_L_filler_absent_lamp.jpg,52,756,z,L,1,1278,626,1383.6,731.6,3,1,1,0
3,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-3958964.jpg,53,894,/?,R,1,980,176,1085.6,281.6,1,1,0,0
3,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-4469153.jpg,54,1031,z,L,1,1250,904,1355.6,1009.6,2,21,0,1
3,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-4221389.jpg,55,1077,/?,R,1,910,916,1015.6,1021.6,2,15,0,0
3,2,Stimuli\scenes\mainScenes\pexels-sharath-g-4722305.jpg,56,1111,/?,R,1,498,634,603.6,739.6,3,9,0,1
3,2,Stimuli\scenes\mainScenes\pexels-level-media-3016430.jpg,57,957,/?,R,1,1628,362,1733.6,467.6,1,1,0,0
3,2,Stimuli\scenes\mainScenes\pexels-curtis-adams-15409439.jpg,58,943,/?,R,1,684,694,789.6,799.6,2,21,0,1
3,2,Stimuli\scenes\mainScenes\pexels-get-lost-mike-8561916.jpg,59,1100,/?,R,1,150,720,255.6,825.6,3,9,0,1
3,2,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312078.jpg,60,1192,z,L,1,1758,598,1863.6,703.6,3,15,1,0
