sub_num,run_num,file_name,trial_num,rt,response,t_direction,accuracy,target_position_1,target_position_2,target_position_3,target_position_4,target_location_type,target_number,trialTypeValid0Invalid1,trialTypeExtraTarget1NoExtraTarget0
90,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6969864.jpg,20,1155,z,L,1,1630,966,1735.6,1071.6,2,20,0,1
90,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7060815.jpg,21,1397,z,L,1,1028,176,1133.6,281.6,1,14,1,0
90,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-3935337.jpg,22,1405,/?,R,1,258,566,363.6,671.6,3,3,1,1
90,4,Stimuli\scenes\mainScenes\AdobeStock_106076039.jpeg,23,1549,z,L,1,32,230,137.6,335.6,1,15,0,0
90,4,Stimuli\scenes\mainScenes\036_L_filler_absent_bowl.jpg,24,2543,z,R,0,1528,932,1633.6,1037.6,2,20,0,0
90,4,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158669.jpg,25,832,/?,R,1,738,606,843.6,711.6,3,3,1,0
90,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-5008398.jpg,26,1262,z,L,1,138,84,243.6,189.6,1,15,0,1
90,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-10827337.jpg,27,628,/?,R,1,1026,624,1131.6,729.6,3,20,1,1
90,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-15062099.jpg,28,603,/?,R,1,538,582,643.6,687.6,3,14,0,0
90,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-4469155.jpg,29,948,z,L,1,468,534,573.6,639.6,3,14,0,0
90,4,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158648.jpg,30,925,z,L,1,262,222,367.6,327.6,1,15,0,0
90,4,Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-8363713.jpg,31,671,/?,R,1,678,920,783.6,1025.6,2,3,0,1
90,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-4221389.jpg,32,885,/?,R,1,910,916,1015.6,1021.6,2,20,0,1
90,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7018399.jpg,33,801,z,L,1,1292,936,1397.6,1041.6,2,3,0,0
90,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6489116.jpg,34,849,/?,R,1,214,912,319.6,1017.6,2,20,0,1
90,4,Stimuli\scenes\mainScenes\pexels-keegan-checks-10117731.jpg,35,999,z,L,1,186,656,291.6,761.6,3,14,0,0
90,4,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17181942.jpg,36,1136,z,L,1,1450,646,1555.6,751.6,3,15,1,1
90,4,Stimuli\scenes\mainScenes\022_L_filler_absent_lamp.jpg,37,1011,/?,R,1,1568,318,1673.6,423.6,1,15,0,1
90,4,Stimuli\scenes\mainScenes\041_L_filler_absent_fruit.jpg,38,1179,z,L,1,678,898,783.6,1003.6,2,3,0,0
90,4,Stimuli\scenes\mainScenes\pexels-mark-mccammon-1080721.jpg,39,1988,/?,L,0,160,886,265.6,991.6,2,20,0,1
90,4,Stimuli\scenes\mainScenes\pexels-mark-mccammon-2724749.jpg,40,1108,z,L,1,1382,918,1487.6,1023.6,2,14,1,0
90,4,Stimuli\scenes\mainScenes\AdobeStock_27579147.jpeg,41,616,z,L,1,546,380,651.6,485.6,1,15,0,0
90,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956124.jpg,42,2359,z,L,1,1148,914,1253.6,1019.6,2,3,0,0
90,4,Stimuli\scenes\mainScenes\AdobeStock_41005076.jpeg,43,1290,z,L,1,1530,528,1635.6,633.6,3,14,0,1
90,4,Stimuli\scenes\mainScenes\pexels-saviesa-home-2089698.jpg,44,550,z,L,1,476,820,581.6,925.6,2,20,0,1
90,4,Stimuli\scenes\mainScenes\pexels-skitterphoto-349749.jpg,45,1088,z,L,1,1704,598,1809.6,703.6,3,3,1,1
90,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312077.jpg,46,972,/?,R,1,1548,448,1653.6,553.6,1,14,1,0
90,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061393.jpg,47,1695,z,L,1,982,884,1087.6,989.6,2,20,0,1
90,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-8031902.jpg,48,940,z,L,1,308,188,413.6,293.6,1,15,0,0
90,4,Stimuli\scenes\mainScenes\AdobeStock_479119675.jpeg,49,693,z,L,1,606,898,711.6,1003.6,2,3,0,0
90,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-7601072.jpg,50,1160,/?,R,1,590,926,695.6,1031.6,2,20,0,0
90,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-4469153.jpg,51,1330,z,L,1,232,680,337.6,785.6,3,14,0,1
90,4,Stimuli\scenes\mainScenes\pexels-get-lost-mike-9993440.jpg,52,1149,/?,R,1,254,594,359.6,699.6,1,15,0,1
90,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7005450.jpg,53,753,z,L,1,656,470,761.6,575.6,1,3,1,1
90,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-8186477.jpg,54,1962,/?,R,1,1298,954,1403.6,1059.6,2,14,1,0
90,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-10827398.jpg,55,825,/?,R,1,616,812,721.6,917.6,2,20,0,1
90,4,Stimuli\scenes\mainScenes\080_L_filler_absent_plant.jpg,56,1945,/?,R,1,756,212,861.6,317.6,1,15,0,0
90,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-15062154.jpg,57,1204,/?,R,1,534,340,639.6,445.6,1,15,0,0
90,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7031868.jpg,58,667,/?,R,1,730,848,835.6,953.6,2,3,0,1
90,4,Stimuli\scenes\mainScenes\pexels-sharath-g-4722305.jpg,59,1160,z,L,1,1446,848,1551.6,953.6,3,20,1,0
90,4,Stimuli\scenes\mainScenes\073_L_filler_absent_coffeemug.jpg,60,1473,/?,R,1,474,290,579.6,395.6,1,14,1,1
